Feature,Importance
Ch11_MDWT_L1,0.00251990259912536
Ch4_MeanFreq,0.0025000915286743203
Ch15_MeanFreq,0.002490563697438736
Ch4_MDWT_L1,0.0024787949550607222
Ch8_MeanFreq,0.0024760518515019674
Ch9_MeanFreq,0.002463948663949715
Ch12_MeanFreq,0.0024444026894174225
Ch11_MeanFreq,0.002444133509644955
Ch1_MeanFreq,0.0024301700700858422
Ch6_MeanFreq,0.002428959888382252
Ch2_MeanFreq,0.002424442229114588
Ch13_MeanFreq,0.002419732267249358
Ch16_MeanFreq,0.00241616488854638
Ch14_MeanFreq,0.0024048976072259904
Ch10_MeanFreq,0.002383544030534489
Ch7_MeanFreq,0.0023759905944848695
Ch3_MeanFreq,0.002337583405241604
Ch14_ZC,0.0018162622988163663
Ch7_ZC,0.0017195070367927417
Ch13_ZC,0.001712318301820718
Ch2_ZC,0.0016965347403023238
Ch12_ZC,0.0016900720990242475
Ch6_ZC,0.0016890621835307824
Ch14_SSC,0.0016720431854240878
Ch13_SSC,0.001657681011785047
Ch3_ZC,0.001655197922041983
Ch5_ZC,0.001654786717142506
Ch7_SSC,0.0016292115757896156
Ch15_ZC,0.001626269199585369
Ch16_ZC,0.0016204545258454602
Ch9_ZC,0.0016141712445072523
Ch4_ZC,0.0016137147288565632
Ch15_SSC,0.0016097187662321834
Ch11_ZC,0.0016069891231590126
Ch1_ZC,0.0016013058931929438
Ch6_SSC,0.0015915633646349688
Ch8_ZC,0.0015903232240057272
Ch5_SSC,0.0015861935052624123
Ch2_SSC,0.0015839020258382054
Ch3_SSC,0.0015755355850510175
Ch9_SSC,0.0015702700125979536
Ch10_ZC,0.0015658040065115778
Ch11_SSC,0.0015568898253497045
Ch8_SSC,0.001556167176969405
Ch1_SSC,0.0015524488681567764
Ch12_SSC,0.0015455314135301617
Ch16_SSC,0.0015235046411817936
Ch10_SSC,0.0015074805806246862
Ch4_SSC,0.001494141667389483
Ch5_MedianFreq,0.0010335473673188864
Ch13_MedianFreq,0.0010007597305537587
Ch4_MedianFreq,0.0009918198351853754
Ch11_MedianFreq,0.0009847106018964133
Ch9_MedianFreq,0.000980376683574384
Ch1_MedianFreq,0.0009798428278044431
Ch12_MedianFreq,0.0009732760708851432
Ch16_MedianFreq,0.0009730730918578368
Ch15_MedianFreq,0.0009720648448890968
Ch8_MedianFreq,0.000944716927095338
Ch14_MedianFreq,0.0009410383758955565
Ch6_MedianFreq,0.000930860413190372
Ch2_MedianFreq,0.0009292585168792407
Ch3_MedianFreq,0.000927004257123055
Ch7_MedianFreq,0.0009149287936237694
Ch10_MedianFreq,0.0008973435967262023
